"new_id","trip_num","all_orign","s1","s2","s3","s4","s5","s6"
"MAC_1",1,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",2,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",3,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",4,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",5,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",6,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",7,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",8,"Sens2","Sens7","Sens3",NA,NA,NA,NA
"MAC_1",9,"Sens7","Sens3","Sens2",NA,NA,NA,NA
"MAC_1",10,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_1",11,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",12,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_1",13,"Sens4","Sens2","Sens1",NA,NA,NA,NA
"MAC_1",14,"Sens6","Sens1",NA,NA,NA,NA,NA
"MAC_1",15,"Sens3","Sens2","Sens1",NA,NA,NA,NA
"MAC_1",16,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",17,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",18,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",19,"Sens5","Sens8",NA,NA,NA,NA,NA
"MAC_1",20,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_1",21,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",22,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",23,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",24,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",25,"Sens1","Sens2","Sens8",NA,NA,NA,NA
"MAC_1",26,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",27,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",28,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",29,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",30,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",31,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",32,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",33,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",34,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_1",35,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",36,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",37,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",38,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",39,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",40,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_1",41,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",42,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",43,"Sens2","Sens6","Sens2",NA,NA,NA,NA
"MAC_1",44,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",45,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_1",46,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",47,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",48,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_1",49,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_1",50,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",51,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",52,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",53,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",54,"Sens3","Sens4","Sens8",NA,NA,NA,NA
"MAC_1",55,"Sens3","Sens7",NA,NA,NA,NA,NA
"MAC_1",56,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_1",57,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",58,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_1",59,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",60,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_1",61,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",62,"Sens1","Sens2","Sens3",NA,NA,NA,NA
"MAC_1",63,"Sens8","Sens4","Sens3",NA,NA,NA,NA
"MAC_1",64,"Sens6","Sens1",NA,NA,NA,NA,NA
"MAC_1",65,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",66,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",67,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",68,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",69,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",70,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",71,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",72,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",73,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_1",74,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",75,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",76,"Sens3","Sens7",NA,NA,NA,NA,NA
"MAC_1",77,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_1",78,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",79,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",80,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",81,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",82,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",83,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",84,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",85,"Sens6","Sens8",NA,NA,NA,NA,NA
"MAC_1",86,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",87,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",88,"Sens1","Sens2","Sens3",NA,NA,NA,NA
"MAC_1",89,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",90,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",91,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_1",92,"Sens1","Sens2","Sens8",NA,NA,NA,NA
"MAC_1",93,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_1",94,"Sens8","Sens4","Sens3",NA,NA,NA,NA
"MAC_1",95,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",96,"Sens3","Sens7","Sens2",NA,NA,NA,NA
"MAC_1",97,"Sens2","Sens3","Sens7","Sens2",NA,NA,NA
"MAC_1",98,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",99,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",100,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_1",101,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",102,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",103,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_1",104,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",105,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",106,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",107,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_1",108,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",109,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",110,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_1",111,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",112,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",113,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_1",114,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",115,"Sens6","Sens1",NA,NA,NA,NA,NA
"MAC_1",116,"Sens1","Sens2","Sens3",NA,NA,NA,NA
"MAC_1",117,"Sens3","Sens7","Sens2",NA,NA,NA,NA
"MAC_1",118,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_1",119,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_1",120,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",121,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",122,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",123,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",124,"Sens1","Sens2","Sens8",NA,NA,NA,NA
"MAC_1",125,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_1",126,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_1",127,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",128,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",129,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_1",130,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_1",131,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_1",132,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_1",133,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_1",134,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_1",135,"Sens3","Sens2","Sens8",NA,NA,NA,NA
"MAC_1",136,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_10",1,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_10",2,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_10",3,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_10",4,"Sens1","Sens1","Sens4",NA,NA,NA,NA
"MAC_10",5,"Sens8","Sens1",NA,NA,NA,NA,NA
"MAC_10",6,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_10",7,"Sens1","Sens2","Sens7",NA,NA,NA,NA
"MAC_10",8,"Sens1","Sens1",NA,NA,NA,NA,NA
"MAC_10",9,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_10",10,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_10",11,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_10",12,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_10",13,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_10",14,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_10",15,"Sens7","Sens3","Sens2",NA,NA,NA,NA
"MAC_10",16,"Sens7","Sens5",NA,NA,NA,NA,NA
"MAC_10",17,"Sens8","Sens4","Sens2","Sens6","Sens1",NA,NA
"MAC_10",18,"Sens8","Sens1",NA,NA,NA,NA,NA
"MAC_10",19,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_10",20,"Sens1","Sens4","Sens3",NA,NA,NA,NA
"MAC_10",21,"Sens8","Sens2","Sens1",NA,NA,NA,NA
"MAC_10",22,"Sens8","Sens1","Sens4",NA,NA,NA,NA
"MAC_10",23,"Sens1","Sens1",NA,NA,NA,NA,NA
"MAC_10",24,"Sens1","Sens3","Sens4",NA,NA,NA,NA
"MAC_10",25,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_10",26,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_10",27,"Sens1","Sens1","Sens7",NA,NA,NA,NA
"MAC_10",28,"Sens1","Sens2","Sens7",NA,NA,NA,NA
"MAC_10",29,"Sens8","Sens1",NA,NA,NA,NA,NA
"MAC_10",30,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_10",31,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_10",32,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_10",33,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_10",34,"Sens8","Sens2","Sens7",NA,NA,NA,NA
"MAC_10",35,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_10",36,"Sens7","Sens7",NA,NA,NA,NA,NA
"MAC_10",37,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_10",38,"Sens4","Sens2","Sens1",NA,NA,NA,NA
"MAC_10",39,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_10",40,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_10",41,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_10",42,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_10",43,"Sens7","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_10",44,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_10",45,"Sens4","Sens1","Sens3",NA,NA,NA,NA
"MAC_10",46,"Sens4","Sens7","Sens1","Sens3","Sens4",NA,NA
"MAC_10",47,"Sens7","Sens5",NA,NA,NA,NA,NA
"MAC_10",48,"Sens7","Sens1","Sens4","Sens3",NA,NA,NA
"MAC_10",49,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_10",50,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_10",51,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_10",52,"Sens8","Sens7","Sens1","Sens5",NA,NA,NA
"MAC_10",53,"Sens7","Sens3",NA,NA,NA,NA,NA
"MAC_10",54,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_10",55,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_10",56,"Sens4","Sens1","Sens4",NA,NA,NA,NA
"MAC_10",57,"Sens7","Sens7",NA,NA,NA,NA,NA
"MAC_10",58,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_10",59,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_10",60,"Sens4","Sens3","Sens4","Sens5",NA,NA,NA
"MAC_10",61,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_10",62,"Sens1","Sens1",NA,NA,NA,NA,NA
"MAC_10",63,"Sens8","Sens4","Sens5","Sens1","Sens3","Sens2",NA
"MAC_10",64,"Sens8","Sens6","Sens7","Sens3","Sens4","Sens5",NA
"MAC_10",65,"Sens1","Sens1","Sens7","Sens2",NA,NA,NA
"MAC_10",66,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_10",67,"Sens8","Sens8","Sens5",NA,NA,NA,NA
"MAC_10",68,"Sens8","Sens1",NA,NA,NA,NA,NA
"MAC_10",69,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_10",70,"Sens7","Sens1","Sens2","Sens7",NA,NA,NA
"MAC_10",71,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_10",72,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_10",73,"Sens1","Sens1","Sens4","Sens5",NA,NA,NA
"MAC_10",74,"Sens1","Sens1",NA,NA,NA,NA,NA
"MAC_10",75,"Sens4","Sens1","Sens4","Sens5",NA,NA,NA
"MAC_10",76,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_10",77,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_10",78,"Sens1","Sens1","Sens3","Sens1",NA,NA,NA
"MAC_10",79,"Sens4","Sens2","Sens4",NA,NA,NA,NA
"MAC_10",80,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_10",81,"Sens7","Sens1","Sens3","Sens2",NA,NA,NA
"MAC_10",82,"Sens7","Sens7",NA,NA,NA,NA,NA
"MAC_10",83,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_10",84,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_10",85,"Sens1","Sens7","Sens3","Sens1",NA,NA,NA
"MAC_10",86,"Sens1","Sens4","Sens3","Sens1","Sens7",NA,NA
"MAC_10",87,"Sens4","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_10",88,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_10",89,"Sens7","Sens1","Sens3","Sens1","Sens4","Sens5",NA
"MAC_10",90,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_10",91,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_10",92,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_10",93,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_10",94,"Sens7","Sens7",NA,NA,NA,NA,NA
"MAC_10",95,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_10",96,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_10",97,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_10",98,"Sens7","Sens6",NA,NA,NA,NA,NA
"MAC_10",99,"Sens4","Sens3","Sens1",NA,NA,NA,NA
"MAC_10",100,"Sens4","Sens2","Sens6",NA,NA,NA,NA
"MAC_10",101,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_10",102,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_10",103,"Sens4","Sens7",NA,NA,NA,NA,NA
"MAC_10",104,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_10",105,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_10",106,"Sens1","Sens3","Sens4","Sens5",NA,NA,NA
"MAC_10",107,"Sens8","Sens4","Sens5",NA,NA,NA,NA
"MAC_10",108,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_10",109,"Sens7","Sens4","Sens3",NA,NA,NA,NA
"MAC_10",110,"Sens7","Sens5",NA,NA,NA,NA,NA
"MAC_10",111,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_10",112,"Sens4","Sens3","Sens2",NA,NA,NA,NA
"MAC_10",113,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_10",114,"Sens7","Sens5",NA,NA,NA,NA,NA
"MAC_10",115,"Sens3","Sens6",NA,NA,NA,NA,NA
"MAC_10",116,"Sens3","Sens1",NA,NA,NA,NA,NA
"MAC_10",117,"Sens1","Sens3","Sens4","Sens5",NA,NA,NA
"MAC_10",118,"Sens1","Sens1",NA,NA,NA,NA,NA
"MAC_10",119,"Sens4","Sens7",NA,NA,NA,NA,NA
"MAC_10",120,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_10",121,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_10",122,"Sens7","Sens4","Sens5",NA,NA,NA,NA
"MAC_10",123,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_10",124,"Sens8","Sens2","Sens4",NA,NA,NA,NA
"MAC_10",125,"Sens7","Sens1","Sens4",NA,NA,NA,NA
"MAC_10",126,"Sens7","Sens5",NA,NA,NA,NA,NA
"MAC_10",127,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_10",128,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_10",129,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_11",1,"Sens7","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_11",2,"Sens8","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_11",3,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_11",4,"Sens1","Sens2","Sens5",NA,NA,NA,NA
"MAC_11",5,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_11",6,"Sens8","Sens2","Sens6",NA,NA,NA,NA
"MAC_11",7,"Sens8","Sens8","Sens3",NA,NA,NA,NA
"MAC_11",8,"Sens7","Sens5",NA,NA,NA,NA,NA
"MAC_11",9,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_11",10,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_11",11,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_11",12,"Sens1","Sens3","Sens4","Sens5",NA,NA,NA
"MAC_11",13,"Sens1","Sens2","Sens6",NA,NA,NA,NA
"MAC_11",14,"Sens8","Sens2","Sens4",NA,NA,NA,NA
"MAC_11",15,"Sens8","Sens4","Sens2","Sens7",NA,NA,NA
"MAC_11",16,"Sens1","Sens4","Sens5",NA,NA,NA,NA
"MAC_11",17,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_11",18,"Sens4","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_11",19,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_11",20,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_11",21,"Sens1","Sens2","Sens4",NA,NA,NA,NA
"MAC_11",22,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_11",23,"Sens1","Sens4","Sens3",NA,NA,NA,NA
"MAC_11",24,"Sens8","Sens4","Sens5",NA,NA,NA,NA
"MAC_11",25,"Sens1","Sens2","Sens5","Sens4","Sens6",NA,NA
"MAC_11",26,"Sens8","Sens1",NA,NA,NA,NA,NA
"MAC_11",27,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_11",28,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_11",29,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_11",30,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_11",31,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_11",32,"Sens3","Sens8",NA,NA,NA,NA,NA
"MAC_11",33,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_11",34,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_11",35,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_11",36,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_11",37,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_11",38,"Sens1","Sens2","Sens6",NA,NA,NA,NA
"MAC_11",39,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_11",40,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_11",41,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_11",42,"Sens2","Sens5",NA,NA,NA,NA,NA
"MAC_11",43,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_11",44,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_11",45,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_11",46,"Sens1","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_11",47,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_11",48,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_11",49,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_11",50,"Sens1","Sens2","Sens6",NA,NA,NA,NA
"MAC_11",51,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_11",52,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_11",53,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_11",54,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_11",55,"Sens4","Sens2","Sens4",NA,NA,NA,NA
"MAC_11",56,"Sens1","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_11",57,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_11",58,"Sens3","Sens2","Sens4",NA,NA,NA,NA
"MAC_11",59,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_11",60,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_11",61,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_11",62,"Sens4","Sens2","Sens4",NA,NA,NA,NA
"MAC_11",63,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_11",64,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_11",65,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_11",66,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_11",67,"Sens1","Sens4","Sens5",NA,NA,NA,NA
"MAC_11",68,"Sens4","Sens4","Sens6",NA,NA,NA,NA
"MAC_11",69,"Sens8","Sens4","Sens2","Sens6",NA,NA,NA
"MAC_11",70,"Sens1","Sens2","Sens6",NA,NA,NA,NA
"MAC_11",71,"Sens8","Sens2","Sens4",NA,NA,NA,NA
"MAC_11",72,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_11",73,"Sens1","Sens2","Sens4",NA,NA,NA,NA
"MAC_11",74,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_11",75,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_11",76,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_11",77,"Sens1","Sens4","Sens5",NA,NA,NA,NA
"MAC_11",78,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_11",79,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_11",80,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_11",81,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_11",82,"Sens8","Sens2","Sens4","Sens5",NA,NA,NA
"MAC_11",83,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_11",84,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_11",85,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_11",86,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_12",1,"Sens8","Sens2","Sens1",NA,NA,NA,NA
"MAC_12",2,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_12",3,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_12",4,"Sens8","Sens7",NA,NA,NA,NA,NA
"MAC_12",5,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_12",6,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_12",7,"Sens3","Sens7",NA,NA,NA,NA,NA
"MAC_12",8,"Sens8","Sens7",NA,NA,NA,NA,NA
"MAC_12",9,"Sens1","Sens1",NA,NA,NA,NA,NA
"MAC_12",10,"Sens8","Sens8",NA,NA,NA,NA,NA
"MAC_12",11,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_12",12,"Sens8","Sens2","Sens7",NA,NA,NA,NA
"MAC_12",13,"Sens1","Sens4","Sens3",NA,NA,NA,NA
"MAC_12",14,"Sens8","Sens7",NA,NA,NA,NA,NA
"MAC_12",15,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_12",16,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_12",17,"Sens1","Sens3",NA,NA,NA,NA,NA
"MAC_12",18,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_12",19,"Sens1","Sens2","Sens6",NA,NA,NA,NA
"MAC_12",20,"Sens8","Sens1",NA,NA,NA,NA,NA
"MAC_12",21,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_12",22,"Sens8","Sens7",NA,NA,NA,NA,NA
"MAC_12",23,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_12",24,"Sens8","Sens4",NA,NA,NA,NA,NA
"MAC_12",25,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_12",26,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_12",27,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_12",28,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_12",29,"Sens2","Sens7",NA,NA,NA,NA,NA
"MAC_12",30,"Sens8","Sens7",NA,NA,NA,NA,NA
"MAC_12",31,"Sens3","Sens2","Sens7",NA,NA,NA,NA
"MAC_12",32,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_12",33,"Sens1","Sens7",NA,NA,NA,NA,NA
"MAC_12",34,"Sens4","Sens1","Sens2",NA,NA,NA,NA
"MAC_12",35,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_12",36,"Sens8","Sens6",NA,NA,NA,NA,NA
"MAC_12",37,"Sens1","Sens2","Sens1",NA,NA,NA,NA
"MAC_12",38,"Sens8","Sens6",NA,NA,NA,NA,NA
"MAC_12",39,"Sens1","Sens4",NA,NA,NA,NA,NA
